epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1102,2316.29,0.91513,0.67394,0.00804,0.89486,0.84087,0.92152,0.76469,0.75999,0.46496,0.00552,0.000640196,0.000640196,0.000640196
1103,2318.34,0.93925,0.73904,0.00832,0.91069,0.83221,0.92189,0.77032,0.73806,0.46538,0.00541,0.000639044,0.000639044,0.000639044
1104,2320.44,0.98183,0.7099,0.00805,0.90024,0.83935,0.92168,0.76938,0.74165,0.46746,0.00546,0.000637893,0.000637893,0.000637893
1105,2322.48,1.00575,0.74664,0.00766,0.91757,0.8224,0.92147,0.76666,0.7526,0.46874,0.00557,0.000636742,0.000636742,0.000636742
1106,2324.55,0.92317,0.69701,0.00747,0.92168,0.8256,0.92116,0.76515,0.75722,0.47597,0.00565,0.000635591,0.000635591,0.000635591
1107,2326.68,0.97638,0.76663,0.00885,0.90966,0.82131,0.92106,0.76512,0.7529,0.47954,0.00559,0.000634441,0.000634441,0.000634441
1108,2328.75,1.01563,0.77623,0.0082,0.91567,0.82092,0.92055,0.76669,0.7411,0.48147,0.00551,0.000633291,0.000633291,0.000633291
1109,2330.78,0.99213,0.7044,0.00857,0.90655,0.83338,0.92166,0.76696,0.74111,0.47756,0.00549,0.000632141,0.000632141,0.000632141
1110,2332.83,0.99569,0.75477,0.00892,0.90806,0.83156,0.92137,0.76673,0.74611,0.47377,0.0055,0.000630992,0.000630992,0.000630992
1111,2334.9,1.00203,0.76741,0.00817,0.91659,0.82131,0.92105,0.76901,0.73717,0.47667,0.00541,0.000629843,0.000629843,0.000629843
1112,2337,0.98274,0.76198,0.0082,0.91894,0.81959,0.92093,0.77001,0.73246,0.47431,0.00538,0.000628694,0.000628694,0.000628694
1113,2339.03,0.97049,0.70778,0.00814,0.91823,0.82302,0.92052,0.76896,0.73839,0.47425,0.00545,0.000627545,0.000627545,0.000627545
1114,2341.04,0.95685,0.69943,0.00758,0.91427,0.82455,0.91978,0.76394,0.7587,0.483,0.00562,0.000626397,0.000626397,0.000626397
1115,2343.1,1.00063,0.77947,0.00741,0.90458,0.83069,0.91979,0.76121,0.76097,0.48393,0.00561,0.000625249,0.000625249,0.000625249
1116,2345.13,1.0457,0.80999,0.00882,0.90709,0.82732,0.91998,0.76443,0.7486,0.48193,0.00547,0.000624102,0.000624102,0.000624102
1117,2347.2,1.04833,0.78406,0.0081,0.896,0.83591,0.92027,0.7623,0.74983,0.48598,0.00547,0.000622955,0.000622955,0.000622955
1118,2349.24,0.95169,0.70863,0.00767,0.89452,0.84107,0.91994,0.75723,0.77763,0.49226,0.00568,0.000621808,0.000621808,0.000621808
1119,2351.26,0.9031,0.67788,0.00807,0.88047,0.84801,0.92012,0.75451,0.79217,0.49244,0.00581,0.000620661,0.000620661,0.000620661
1120,2353.29,1.01048,0.75154,0.00805,0.88771,0.84899,0.92098,0.75546,0.79166,0.48801,0.00582,0.000619515,0.000619515,0.000619515
1121,2355.41,0.94473,0.7176,0.00809,0.90386,0.83191,0.92126,0.75636,0.78918,0.48484,0.00581,0.000618369,0.000618369,0.000618369
1122,2357.48,0.95382,0.71921,0.00753,0.9037,0.83844,0.9211,0.75653,0.79412,0.48335,0.00589,0.000617224,0.000617224,0.000617224
1123,2359.51,0.98529,0.71443,0.00817,0.89167,0.84153,0.92191,0.75505,0.79954,0.4807,0.00599,0.000616079,0.000616079,0.000616079
1124,2361.57,0.98183,0.75055,0.00791,0.89888,0.83763,0.92147,0.75874,0.7852,0.478,0.00588,0.000614934,0.000614934,0.000614934
1125,2363.61,0.98448,0.70317,0.00846,0.90731,0.82732,0.92152,0.76207,0.76787,0.47576,0.00573,0.00061379,0.00061379,0.00061379
1126,2365.71,1.01653,0.77506,0.00895,0.91934,0.82646,0.92114,0.767,0.75019,0.47366,0.00553,0.000612645,0.000612645,0.000612645
1127,2367.77,0.93269,0.72685,0.00805,0.9053,0.84192,0.92169,0.76356,0.76185,0.47438,0.0056,0.000611502,0.000611502,0.000611502
1128,2369.82,0.93736,0.71841,0.00786,0.90841,0.83162,0.92327,0.76109,0.77868,0.47475,0.00572,0.000610358,0.000610358,0.000610358
1129,2371.83,0.97224,0.6822,0.00789,0.90708,0.84107,0.924,0.76058,0.77822,0.47417,0.00572,0.000609215,0.000609215,0.000609215
1130,2373.96,0.99371,0.7381,0.00737,0.9012,0.84966,0.92422,0.76567,0.75913,0.47392,0.00555,0.000608073,0.000608073,0.000608073
1131,2375.98,0.94705,0.7114,0.00801,0.90458,0.847,0.92406,0.76807,0.74921,0.47419,0.00545,0.00060693,0.00060693,0.00060693
1132,2378.05,0.98116,0.71989,0.00834,0.90655,0.84179,0.92379,0.76589,0.75167,0.47823,0.00552,0.000605789,0.000605789,0.000605789
1133,2380.07,0.95436,0.70312,0.00833,0.91406,0.83505,0.92353,0.7652,0.75269,0.48046,0.00555,0.000604647,0.000604647,0.000604647
1134,2382.14,0.98964,0.74817,0.00857,0.92148,0.82674,0.92304,0.76578,0.74972,0.47649,0.00552,0.000603506,0.000603506,0.000603506
1135,2384.45,0.9795,0.73884,0.00831,0.9192,0.82302,0.92299,0.76487,0.75769,0.47546,0.00559,0.000602365,0.000602365,0.000602365
1136,2386.63,0.98166,0.70644,0.00881,0.89748,0.84986,0.92379,0.76368,0.77451,0.47394,0.00573,0.000601225,0.000601225,0.000601225
1137,2388.7,0.95604,0.67826,0.00775,0.90944,0.84552,0.92445,0.76544,0.77261,0.47154,0.00573,0.000600085,0.000600085,0.000600085
1138,2390.94,1.00491,0.77607,0.00789,0.91715,0.84644,0.92391,0.76834,0.76212,0.46797,0.00563,0.000598945,0.000598945,0.000598945
1139,2393.25,0.94522,0.69161,0.00717,0.90933,0.85309,0.92474,0.7654,0.77147,0.4715,0.00572,0.000597806,0.000597806,0.000597806
1140,2395.59,0.90583,0.69017,0.00827,0.9051,0.85212,0.92506,0.76205,0.77748,0.4774,0.0058,0.000596667,0.000596667,0.000596667
1141,2397.7,0.97384,0.71752,0.00765,0.89598,0.85839,0.92469,0.76261,0.77066,0.47793,0.00574,0.000595529,0.000595529,0.000595529
1142,2399.84,1.00876,0.75307,0.00775,0.88677,0.86082,0.92531,0.76488,0.76369,0.4765,0.00566,0.000594391,0.000594391,0.000594391
1143,2401.96,1.0101,0.76495,0.00837,0.89958,0.83935,0.92412,0.76417,0.76438,0.47806,0.00564,0.000593253,0.000593253,0.000593253
1144,2404.29,0.8903,0.64829,0.00768,0.90098,0.84419,0.92495,0.76418,0.76357,0.48037,0.00563,0.000592116,0.000592116,0.000592116
1145,2406.52,0.92939,0.6724,0.008,0.90399,0.84125,0.92451,0.76419,0.76436,0.48087,0.00562,0.000590979,0.000590979,0.000590979
1146,2408.87,0.95855,0.72771,0.00755,0.90069,0.84928,0.92474,0.76655,0.75056,0.47527,0.00547,0.000589843,0.000589843,0.000589843
1147,2410.99,0.96827,0.70155,0.00811,0.90002,0.84966,0.92434,0.76994,0.73594,0.47009,0.00532,0.000588707,0.000588707,0.000588707
1148,2413.17,0.99053,0.74768,0.00864,0.89951,0.84966,0.92391,0.76858,0.73494,0.47141,0.00536,0.000587571,0.000587571,0.000587571
1149,2415.2,0.94944,0.69221,0.00782,0.90324,0.84278,0.92381,0.76553,0.74509,0.47303,0.00547,0.000586436,0.000586436,0.000586436
1150,2417.28,0.9791,0.72134,0.00837,0.90687,0.83677,0.92426,0.76325,0.75701,0.47593,0.00563,0.000585301,0.000585301,0.000585301
1151,2419.35,0.98128,0.69339,0.00862,0.90805,0.83989,0.92394,0.76317,0.75748,0.47291,0.00562,0.000584167,0.000584167,0.000584167
1152,2421.4,0.8842,0.64581,0.0076,0.89744,0.84947,0.9232,0.76251,0.76303,0.47411,0.00563,0.000583033,0.000583033,0.000583033
1153,2423.48,1.01742,0.76574,0.00804,0.89582,0.84955,0.92286,0.76149,0.76861,0.47276,0.00566,0.000581899,0.000581899,0.000581899
1154,2425.54,0.96191,0.68763,0.0084,0.90559,0.84054,0.92181,0.75944,0.78083,0.47288,0.00576,0.000580766,0.000580766,0.000580766
1155,2427.6,0.99036,0.79115,0.00796,0.90587,0.83247,0.92148,0.75716,0.79015,0.47778,0.00586,0.000579634,0.000579634,0.000579634
1156,2429.67,1.01969,0.78571,0.00848,0.90517,0.83639,0.92188,0.7563,0.79046,0.47605,0.00587,0.000578502,0.000578502,0.000578502
1157,2431.72,0.97787,0.75596,0.00805,0.91232,0.83247,0.92282,0.75908,0.77699,0.47195,0.00576,0.00057737,0.00057737,0.00057737
1158,2433.86,0.98788,0.72707,0.00907,0.90372,0.83333,0.92342,0.76612,0.747,0.46725,0.00548,0.000576239,0.000576239,0.000576239
1159,2435.9,0.98056,0.73979,0.00787,0.889,0.84966,0.9234,0.76888,0.73541,0.46611,0.00536,0.000575108,0.000575108,0.000575108
1160,2437.97,0.98379,0.74836,0.00806,0.881,0.85227,0.92382,0.76807,0.73957,0.46382,0.00539,0.000573978,0.000573978,0.000573978
1161,2440,0.9545,0.70774,0.00782,0.881,0.85309,0.9236,0.76835,0.74395,0.46131,0.00546,0.000572848,0.000572848,0.000572848
1162,2442.13,0.93847,0.69866,0.00734,0.88505,0.84669,0.92297,0.76672,0.7468,0.46943,0.00552,0.000571718,0.000571718,0.000571718
1163,2444.29,0.914,0.6588,0.00837,0.89225,0.84364,0.92279,0.76479,0.75438,0.47201,0.00559,0.000570589,0.000570589,0.000570589
1164,2446.4,0.94007,0.69443,0.00781,0.88456,0.85052,0.92195,0.7637,0.75661,0.47163,0.0056,0.000569461,0.000569461,0.000569461
1165,2448.47,0.92822,0.66256,0.00792,0.88411,0.85395,0.92257,0.76438,0.75465,0.46931,0.00557,0.000568333,0.000568333,0.000568333
1166,2450.56,0.97022,0.74382,0.00824,0.88735,0.85567,0.92344,0.76579,0.7505,0.46845,0.00552,0.000567205,0.000567205,0.000567205
1167,2452.82,0.94444,0.6998,0.00791,0.89295,0.85137,0.92406,0.76368,0.75993,0.47097,0.00557,0.000566078,0.000566078,0.000566078
1168,2454.98,0.94816,0.69238,0.00751,0.90098,0.8445,0.92376,0.7625,0.76502,0.47372,0.00558,0.000564951,0.000564951,0.000564951
1169,2457.1,0.98319,0.69822,0.00842,0.91778,0.83247,0.92407,0.76187,0.76899,0.47366,0.00562,0.000563825,0.000563825,0.000563825
1170,2459.24,0.92098,0.72083,0.00763,0.91805,0.83732,0.92482,0.76141,0.77978,0.47118,0.00572,0.000562699,0.000562699,0.000562699
1171,2461.34,0.98308,0.71148,0.00784,0.9136,0.83576,0.92447,0.76177,0.78261,0.4716,0.00576,0.000561574,0.000561574,0.000561574
1172,2463.52,1.02039,0.81487,0.00931,0.90804,0.83979,0.92338,0.76023,0.78308,0.47321,0.00578,0.00056045,0.00056045,0.00056045
1173,2465.68,0.98653,0.74868,0.00796,0.89462,0.84622,0.92347,0.75943,0.7825,0.47445,0.00579,0.000559325,0.000559325,0.000559325
1174,2467.82,0.99542,0.74118,0.00785,0.88205,0.85567,0.92287,0.76024,0.77329,0.4744,0.00571,0.000558202,0.000558202,0.000558202
1175,2469.93,0.91768,0.66708,0.0071,0.86923,0.85997,0.92218,0.76426,0.7594,0.47253,0.0056,0.000557078,0.000557078,0.000557078
1176,2472.02,0.87534,0.63311,0.00749,0.8772,0.85223,0.92233,0.76515,0.75432,0.471,0.00553,0.000555955,0.000555955,0.000555955
1177,2474.11,1.03483,0.79289,0.00962,0.89028,0.84364,0.92278,0.76368,0.75793,0.47009,0.00554,0.000554833,0.000554833,0.000554833
1178,2476.2,0.94991,0.71766,0.00827,0.89537,0.84622,0.92352,0.76287,0.7636,0.47077,0.00559,0.000553711,0.000553711,0.000553711
1179,2478.29,0.97486,0.70347,0.00765,0.89237,0.84794,0.92513,0.76453,0.76128,0.46903,0.00559,0.00055259,0.00055259,0.00055259
1180,2480.36,0.99529,0.75401,0.0083,0.89968,0.85521,0.9268,0.76645,0.76049,0.46132,0.00561,0.000551469,0.000551469,0.000551469
1181,2482.5,0.98373,0.71346,0.00842,0.90151,0.85653,0.92822,0.76661,0.76295,0.45762,0.00564,0.000550349,0.000550349,0.000550349
1182,2484.56,0.97407,0.70027,0.00848,0.89194,0.85097,0.92772,0.7634,0.7797,0.45892,0.0058,0.000549229,0.000549229,0.000549229
1183,2486.66,0.97663,0.67926,0.00839,0.91048,0.84192,0.92831,0.76618,0.76983,0.45992,0.00571,0.00054811,0.00054811,0.00054811
1184,2488.72,0.92414,0.6789,0.00749,0.91099,0.85294,0.92925,0.7727,0.74433,0.45374,0.00547,0.000546991,0.000546991,0.000546991
1185,2490.8,0.92773,0.68368,0.00763,0.90969,0.85671,0.92956,0.77412,0.74252,0.45032,0.00544,0.000545873,0.000545873,0.000545873
1186,2492.92,1.01616,0.73048,0.00893,0.89776,0.86598,0.92887,0.77001,0.75323,0.45558,0.0055,0.000544756,0.000544756,0.000544756
1187,2494.96,0.96168,0.72085,0.008,0.89637,0.84966,0.9284,0.7689,0.75959,0.45965,0.00556,0.000543638,0.000543638,0.000543638
1188,2497.01,0.91367,0.65861,0.00765,0.90885,0.83948,0.9284,0.77198,0.74455,0.46196,0.00544,0.000542522,0.000542522,0.000542522
1189,2499.06,0.94415,0.69243,0.00772,0.89455,0.85265,0.9281,0.77292,0.74099,0.46255,0.00541,0.000541406,0.000541406,0.000541406
1190,2501.16,0.98414,0.72688,0.00798,0.89109,0.85653,0.92638,0.77304,0.74079,0.46544,0.00543,0.00054029,0.00054029,0.00054029
1191,2503.33,0.92915,0.70986,0.00852,0.89426,0.85008,0.92621,0.76843,0.75627,0.46883,0.00558,0.000539175,0.000539175,0.000539175
1192,2505.38,1.00664,0.80872,0.0082,0.90277,0.84794,0.92546,0.76594,0.76245,0.46916,0.00563,0.000538061,0.000538061,0.000538061
1193,2507.43,0.94963,0.69893,0.00827,0.91107,0.83935,0.92483,0.76636,0.75891,0.46854,0.00559,0.000536947,0.000536947,0.000536947
1194,2509.47,0.94331,0.65208,0.00774,0.90682,0.83677,0.92451,0.76761,0.74798,0.46999,0.00549,0.000535833,0.000535833,0.000535833
1195,2511.55,0.97802,0.72247,0.00777,0.89919,0.84289,0.92418,0.76822,0.74215,0.46841,0.00543,0.00053472,0.00053472,0.00053472
1196,2513.68,0.95149,0.71065,0.00758,0.90795,0.83333,0.92456,0.76952,0.74234,0.46355,0.00543,0.000533608,0.000533608,0.000533608
1197,2515.71,0.94459,0.67795,0.00755,0.91817,0.8299,0.925,0.76843,0.74621,0.46181,0.00547,0.000532496,0.000532496,0.000532496
1198,2517.78,0.9191,0.66143,0.00807,0.90589,0.83763,0.92476,0.76753,0.75016,0.46324,0.00551,0.000531385,0.000531385,0.000531385
1199,2519.83,0.97335,0.71418,0.00773,0.90449,0.84278,0.92621,0.77053,0.74262,0.46442,0.00547,0.000530274,0.000530274,0.000530274
1200,2521.95,0.98013,0.7233,0.00804,0.90745,0.84237,0.92634,0.77252,0.73413,0.46125,0.00538,0.000529164,0.000529164,0.000529164
1201,2523.99,0.97343,0.7246,0.00792,0.91211,0.84107,0.92614,0.77204,0.73523,0.46102,0.00539,0.000528055,0.000528055,0.000528055
1202,2526.08,0.96926,0.71343,0.00833,0.90816,0.84099,0.92654,0.76809,0.75076,0.46167,0.00555,0.000526946,0.000526946,0.000526946
1203,2528.17,0.9503,0.67661,0.00737,0.89502,0.85309,0.92783,0.76693,0.76129,0.45993,0.00565,0.000525838,0.000525838,0.000525838
1204,2530.21,0.97578,0.7206,0.0076,0.91328,0.8488,0.92828,0.76781,0.75733,0.45854,0.00563,0.00052473,0.00052473,0.00052473
1205,2532.25,1.02353,0.79279,0.00882,0.9138,0.84107,0.92844,0.76793,0.75341,0.45812,0.00556,0.000523623,0.000523623,0.000523623
1206,2534.41,0.94809,0.66928,0.00784,0.91656,0.84364,0.9278,0.76733,0.75228,0.4594,0.00552,0.000522516,0.000522516,0.000522516
1207,2536.54,0.96357,0.72093,0.00823,0.91945,0.84333,0.92736,0.76754,0.75079,0.46044,0.0055,0.00052141,0.00052141,0.00052141
1208,2538.6,0.9369,0.65494,0.00743,0.91581,0.84192,0.92786,0.76785,0.75073,0.46048,0.0055,0.000520304,0.000520304,0.000520304
1209,2540.64,0.98704,0.76756,0.00859,0.91646,0.83591,0.92779,0.76854,0.75268,0.45676,0.00552,0.000519199,0.000519199,0.000519199
1210,2542.76,0.96591,0.71203,0.00769,0.91873,0.84536,0.92752,0.76857,0.75252,0.45536,0.00552,0.000518095,0.000518095,0.000518095
1211,2544.82,0.969,0.71691,0.00864,0.92909,0.83677,0.92809,0.76891,0.75321,0.45661,0.0055,0.000516991,0.000516991,0.000516991
1212,2546.87,0.9348,0.66439,0.0076,0.90062,0.85309,0.92815,0.76951,0.75117,0.45792,0.00548,0.000515888,0.000515888,0.000515888
1213,2548.92,0.9566,0.73259,0.00803,0.90533,0.84966,0.92823,0.76927,0.75148,0.45881,0.00548,0.000514786,0.000514786,0.000514786
1214,2550.99,0.99115,0.71791,0.00815,0.91052,0.83925,0.92758,0.76625,0.76395,0.46033,0.00562,0.000513684,0.000513684,0.000513684
1215,2553.13,0.99557,0.72332,0.00811,0.91182,0.83591,0.92791,0.76446,0.77505,0.46586,0.00572,0.000512582,0.000512582,0.000512582
1216,2555.19,0.95418,0.69534,0.00824,0.9055,0.83964,0.92739,0.76486,0.77597,0.46669,0.00573,0.000511482,0.000511482,0.000511482
1217,2557.21,0.97691,0.74668,0.0085,0.90708,0.83591,0.92698,0.76493,0.77201,0.46555,0.00569,0.000510381,0.000510381,0.000510381
1218,2559.31,0.97174,0.7186,0.00779,0.90162,0.8425,0.92589,0.76797,0.75666,0.46617,0.00556,0.000509282,0.000509282,0.000509282
1219,2561.39,0.91403,0.65646,0.00751,0.89451,0.85233,0.92643,0.76972,0.74774,0.46183,0.0055,0.000508183,0.000508183,0.000508183
1220,2563.54,0.99812,0.75173,0.00874,0.89339,0.8495,0.92654,0.76892,0.75199,0.46272,0.00554,0.000507085,0.000507085,0.000507085
1221,2565.57,0.93753,0.65667,0.00771,0.89423,0.84982,0.92627,0.76864,0.75489,0.46051,0.00557,0.000505987,0.000505987,0.000505987
1222,2567.64,0.96953,0.72106,0.00815,0.90808,0.84021,0.92701,0.76855,0.75385,0.45812,0.00555,0.00050489,0.00050489,0.00050489
1223,2569.74,0.99191,0.74449,0.00812,0.89249,0.85581,0.92792,0.77273,0.74493,0.45186,0.00545,0.000503794,0.000503794,0.000503794
1224,2571.93,0.99646,0.73305,0.00822,0.89892,0.85052,0.9287,0.77016,0.75137,0.45012,0.00549,0.000502698,0.000502698,0.000502698
1225,2573.99,0.9957,0.73455,0.00835,0.89154,0.8615,0.92841,0.76694,0.7604,0.4527,0.00558,0.000501603,0.000501603,0.000501603
1226,2576.04,0.91316,0.64785,0.00705,0.89201,0.85911,0.92751,0.76335,0.77439,0.45564,0.00569,0.000500508,0.000500508,0.000500508
1227,2578.11,0.98109,0.73527,0.00816,0.88955,0.85107,0.92736,0.7611,0.78023,0.45874,0.00576,0.000499414,0.000499414,0.000499414
1228,2580.16,0.97346,0.7085,0.00815,0.89397,0.84966,0.92809,0.76291,0.7797,0.45873,0.00574,0.000498321,0.000498321,0.000498321
1229,2582.29,0.94583,0.69718,0.00777,0.89493,0.84879,0.92784,0.76383,0.77601,0.45834,0.00571,0.000497228,0.000497228,0.000497228
1230,2584.34,0.96775,0.6866,0.00812,0.86724,0.8677,0.92655,0.76504,0.76222,0.45875,0.00562,0.000496136,0.000496136,0.000496136
1231,2586.4,0.9253,0.68706,0.00757,0.90972,0.83103,0.92588,0.76794,0.7459,0.4577,0.00551,0.000495045,0.000495045,0.000495045
1232,2588.44,0.95591,0.69178,0.00843,0.90369,0.83591,0.92576,0.76922,0.74129,0.45696,0.00548,0.000493954,0.000493954,0.000493954
1233,2590.47,0.9593,0.69377,0.00783,0.89464,0.84708,0.92567,0.76943,0.74136,0.45684,0.00547,0.000492864,0.000492864,0.000492864
1234,2592.6,0.98466,0.75028,0.00804,0.89382,0.84617,0.92521,0.77292,0.7273,0.45571,0.00529,0.000491775,0.000491775,0.000491775
1235,2594.65,0.96841,0.67003,0.00749,0.89579,0.84922,0.92552,0.77155,0.73189,0.45762,0.00531,0.000490686,0.000490686,0.000490686
1236,2596.71,0.9025,0.65137,0.00723,0.89444,0.8488,0.92574,0.76708,0.74975,0.4628,0.00549,0.000489598,0.000489598,0.000489598
1237,2598.75,0.93445,0.66764,0.00794,0.89433,0.85395,0.92598,0.76346,0.7689,0.46533,0.00567,0.000488511,0.000488511,0.000488511
1238,2600.8,0.92073,0.681,0.00816,0.88491,0.85997,0.92612,0.75878,0.78542,0.47133,0.00585,0.000487424,0.000487424,0.000487424
1239,2602.93,0.95539,0.70467,0.00715,0.91661,0.83419,0.92643,0.76098,0.77743,0.47018,0.0058,0.000486338,0.000486338,0.000486338
1240,2604.99,0.89255,0.66646,0.00737,0.92626,0.83095,0.92643,0.76572,0.75839,0.465,0.00559,0.000485252,0.000485252,0.000485252
1241,2607.04,0.96262,0.69551,0.00778,0.90933,0.84441,0.92614,0.76739,0.75251,0.46311,0.00552,0.000484168,0.000484168,0.000484168
1242,2609.1,0.95129,0.67912,0.00785,0.91919,0.83849,0.92699,0.76679,0.76007,0.4656,0.00554,0.000483083,0.000483083,0.000483083
1243,2611.23,0.93239,0.66686,0.00736,0.9131,0.83954,0.92683,0.76573,0.76918,0.46373,0.00565,0.000482,0.000482,0.000482
1244,2613.28,0.9592,0.67668,0.00775,0.92202,0.83298,0.92776,0.76707,0.76509,0.46472,0.00564,0.000480917,0.000480917,0.000480917
1245,2615.31,0.95566,0.74647,0.00816,0.92216,0.83456,0.92793,0.76675,0.76062,0.46022,0.00562,0.000479835,0.000479835,0.000479835
1246,2617.36,0.95032,0.75714,0.00829,0.91974,0.83686,0.92875,0.76819,0.75707,0.45461,0.00561,0.000478754,0.000478754,0.000478754
1247,2619.41,0.93233,0.71238,0.0075,0.92183,0.83591,0.92918,0.76998,0.75349,0.45636,0.00557,0.000477673,0.000477673,0.000477673
1248,2621.56,0.95767,0.68067,0.00841,0.9056,0.84966,0.92759,0.76956,0.75557,0.45519,0.00557,0.000476593,0.000476593,0.000476593
1249,2623.59,0.92482,0.66777,0.00772,0.90575,0.84794,0.92921,0.76986,0.75866,0.45581,0.00558,0.000475514,0.000475514,0.000475514
1250,2625.67,0.97482,0.74063,0.00811,0.90907,0.84192,0.92971,0.77013,0.75706,0.45588,0.00559,0.000474435,0.000474435,0.000474435
1251,2627.73,0.92401,0.6492,0.00707,0.90631,0.83935,0.92926,0.76998,0.75907,0.45493,0.00563,0.000473358,0.000473358,0.000473358
1252,2629.84,0.90347,0.69539,0.00715,0.90225,0.84364,0.92914,0.76823,0.75677,0.45758,0.00561,0.00047228,0.00047228,0.00047228
1253,2632.01,0.93593,0.68653,0.0074,0.90391,0.8445,0.92948,0.76809,0.75812,0.4576,0.00562,0.000471204,0.000471204,0.000471204
1254,2634.08,0.97892,0.73403,0.00859,0.90672,0.84192,0.92944,0.76729,0.76144,0.45517,0.00566,0.000470128,0.000470128,0.000470128
1255,2636.16,0.94168,0.68948,0.00755,0.90579,0.84248,0.92994,0.76908,0.75616,0.45255,0.00558,0.000469053,0.000469053,0.000469053
1256,2638.23,0.98637,0.70296,0.00806,0.89804,0.84622,0.9295,0.77052,0.74724,0.44882,0.00548,0.000467979,0.000467979,0.000467979
1257,2640.28,0.97311,0.70551,0.0081,0.90738,0.84162,0.92957,0.77173,0.74664,0.44784,0.00546,0.000466905,0.000466905,0.000466905
1258,2642.44,0.95189,0.69,0.00741,0.91446,0.83333,0.92901,0.76975,0.75429,0.45357,0.00552,0.000465832,0.000465832,0.000465832
1259,2644.51,0.96704,0.69145,0.00831,0.90794,0.84021,0.92913,0.76837,0.76374,0.45687,0.00561,0.00046476,0.00046476,0.00046476
1260,2646.56,0.97996,0.7387,0.00791,0.90935,0.8445,0.92845,0.76784,0.76769,0.46064,0.00567,0.000463688,0.000463688,0.000463688
1261,2648.63,0.91797,0.68436,0.00756,0.912,0.83935,0.92824,0.76883,0.76375,0.46035,0.00565,0.000462618,0.000462618,0.000462618
1262,2650.69,0.99199,0.75885,0.00882,0.91038,0.83935,0.92781,0.77138,0.75179,0.45897,0.00549,0.000461548,0.000461548,0.000461548
1263,2652.83,0.96522,0.73445,0.00801,0.90307,0.84192,0.9279,0.77264,0.75217,0.46118,0.00553,0.000460478,0.000460478,0.000460478
1264,2654.89,0.97257,0.71584,0.00795,0.91386,0.83852,0.92774,0.77276,0.74619,0.45874,0.00545,0.00045941,0.00045941,0.00045941
1265,2656.93,0.94438,0.69406,0.00746,0.91824,0.83849,0.92876,0.77347,0.74476,0.45842,0.00544,0.000458342,0.000458342,0.000458342
1266,2658.99,0.95786,0.68906,0.00824,0.92518,0.83923,0.92999,0.77713,0.7303,0.45767,0.00534,0.000457275,0.000457275,0.000457275
1267,2661.03,0.97797,0.73141,0.00803,0.92022,0.84235,0.9313,0.77745,0.73308,0.45994,0.00538,0.000456209,0.000456209,0.000456209
1268,2663.19,0.88526,0.63771,0.00731,0.91512,0.84278,0.93126,0.77413,0.74791,0.45796,0.0055,0.000455143,0.000455143,0.000455143
1269,2665.22,0.98689,0.73426,0.00886,0.9169,0.84107,0.93106,0.77386,0.7525,0.45936,0.00552,0.000454078,0.000454078,0.000454078
1270,2667.26,1.01117,0.7484,0.00828,0.92727,0.8324,0.93127,0.77309,0.75197,0.45815,0.00552,0.000453014,0.000453014,0.000453014
1271,2669.31,0.95588,0.72191,0.00804,0.9259,0.83736,0.93119,0.7741,0.74537,0.45689,0.00546,0.000451951,0.000451951,0.000451951
1272,2671.33,1.01616,0.75619,0.00804,0.92645,0.83849,0.93199,0.77432,0.747,0.45419,0.00547,0.000450888,0.000450888,0.000450888
1273,2673.42,0.93883,0.6977,0.00832,0.92102,0.84151,0.93214,0.77285,0.75426,0.45482,0.00553,0.000449826,0.000449826,0.000449826
1274,2675.49,0.95601,0.71585,0.00756,0.91301,0.8476,0.93138,0.76943,0.76981,0.46118,0.00567,0.000448765,0.000448765,0.000448765
1275,2677.55,0.96959,0.72256,0.0075,0.91158,0.85023,0.93122,0.76824,0.77217,0.46315,0.00571,0.000447705,0.000447705,0.000447705
1276,2679.58,0.93667,0.70937,0.00743,0.9087,0.84649,0.93111,0.7698,0.76227,0.46202,0.00563,0.000446645,0.000446645,0.000446645
1277,2681.6,0.92636,0.71204,0.00833,0.90561,0.85137,0.93119,0.7704,0.75993,0.46119,0.00561,0.000445586,0.000445586,0.000445586
1278,2683.73,0.96829,0.73549,0.00827,0.91301,0.85137,0.93117,0.77045,0.76493,0.45972,0.00565,0.000444528,0.000444528,0.000444528
1279,2685.78,0.94801,0.66575,0.0078,0.91255,0.85223,0.93047,0.76977,0.76588,0.45872,0.00565,0.000443471,0.000443471,0.000443471
1280,2687.84,0.94279,0.64922,0.00761,0.92551,0.8326,0.9304,0.76985,0.75717,0.46075,0.00558,0.000442415,0.000442415,0.000442415
1281,2689.89,0.94966,0.67003,0.00744,0.92313,0.83564,0.93052,0.77018,0.75619,0.46047,0.00557,0.000441359,0.000441359,0.000441359
1282,2692.01,0.98396,0.69503,0.00773,0.90046,0.85488,0.93055,0.77016,0.75299,0.46074,0.00557,0.000440304,0.000440304,0.000440304
1283,2694.07,0.90431,0.65457,0.00691,0.89388,0.86118,0.9308,0.77183,0.74658,0.45719,0.0055,0.00043925,0.00043925,0.00043925
1284,2696.11,0.95011,0.69617,0.00774,0.90229,0.85825,0.93099,0.77332,0.74313,0.45332,0.00546,0.000438196,0.000438196,0.000438196
